|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
1229|#freedomflotilla|2015-06-28|2|False|27.9019537989|('46.185', '6.122')|0.629875|GE
1230|#happybirthdayiansomerhalder|2015-12-08|2|False|27.7822677705|('45.780', '10.338')|0|Lombardia
1231|#tedxlausanne|2015-02-09|2|False|27.2283396457|('46.523', '6.568')|0.31245|VD
1232|#fanfrench|2015-07-03|2|False|26.2982426497|('46.170', '6.275')|0.3182|Auvergne-Rhône-Alpes
1233|#eurosongch|2015-05-21|2|False|25.954410791|('46.612', '6.531')|0.4404|VD
1234|#italyneedsthegetweirdtour|2015-09-02|2|False|25.8523637923|('45.841', '8.725')|0|Lombardia
1235|#cashinvestigation|2015-09-07|2|False|25.1513346999|('47.208', '9.533')|0.4648|Eschen
1236|#mountain|2015-08-12|2|False|22.8034901547|('46.367', '6.783')|0.3885|Auvergne-Rhône-Alpes
1237|#kieveag|2015-02-26|2|False|22.3328763162|('47.574', '7.559')|0|Grand Est
1238|#nashsnewyearsskit|2015-01-03|2|False|21.4578512719|('46.941', '7.387')|0.3802|BE
1239|#tatort|2015-11-08|2|False|21.3389138061|('47.377', '8.537')|0.34|ZH
1240|#swisspass|2015-05-19|2|False|20.8134524399|('47.041', '8.317')|0|LU
1241|#skycinemaoscar|2015-02-23|2|False|20.058686702|('45.826', '8.834')|-0.148|Lombardia
1242|#eds|2015-03-05|2|False|19.7925185519|('47.398', '6.075')|0|Bourgogne Franche-Comté
1243|#supplychain|2015-08-25|2|False|19.3651255514|('46.246', '6.133')|0|GE
1244|#kenyasnewkiss|2015-07-30|2|False|18.6273552326|('47.041', '8.317')|0|LU
1245|#onpc|2015-03-08|2|False|17.7730716427|('47.613', '6.134')|0.4019|Bourgogne Franche-Comté
1246|#imzentrum|2015-09-20|2|False|17.7217476959|('47.044', '9.888')|-0.5994|Vorarlberg
1247|#sergeatlaoui|2015-04-24|2|False|16.8633722571|('47.722', '7.283')|-0.6776|Grand Est
1248|#nadègeonestfiersdetoiontaime|2015-03-03|2|False|16.1474313779|('46.528', '6.589')|0.0963|VD
1249|#chilhavisto|2015-01-28|2|False|16.1306512252|('45.951', '8.841')|0|Lombardia
1250|#camsfollowingspree|2015-02-28|2|False|14.7164049175|('46.197', '6.144')|0.1477|GE
1251|#rtsinfrarouge|2015-09-15|2|False|14.2273867576|('46.106', '7.084')|0|VS
1252|#psggfca|2015-08-16|2|False|14.0108952314|('47.397', '6.673')|0.5562|Bourgogne Franche-Comté
1253|#aldubpagbangon|2015-12-14|2|False|13.8908654068|('46.205', '6.143')|0|GE
1254|#jihad|2015-03-04|2|False|12.3727385758|('46.205', '6.143')|0.4215|GE
1255|#aldub7thweeksary|2015-09-03|2|False|12.0913117573|('46.651', '9.699')|0.8286|GR
1256|#camclash|2015-03-03|2|False|11.1873250728|('46.493', '6.770')|0.5562|VD
1257|#taylorto2million|2015-08-19|2|False|9.9522271532|('45.984', '6.597')|0.4497|Auvergne-Rhône-Alpes
1258|#interactiv|2015-01-03|2|False|9.8083083315|('47.201', '5.941')|0.8371|Bourgogne Franche-Comté
1259|#davos|2015-08-09|2|False|9.192507776|('46.793', '9.822')|0.34|GR
1260|#fucklechômage|2015-03-01|2|False|8.6269929528|('46.529', '6.652')|0.4019|VD
1261|#lanterne|2015-02-24|2|False|8.3877096737|('47.557', '7.591')|0|BS
1262|#shipping|2015-02-16|2|False|8.181390452|('47.377', '8.537')|0.7263|ZH
1263|#showtimeclapclapclapchampion|2015-11-22|2|False|8.1026763602|('47.208', '8.703')|0.5719|ZH
1264|#ibtissamtiskatmissstarac2015|2015-05-14|2|False|6.6769568087|('47.367', '8.227')|0|AG
1265|#codysaintnoticeme|2015-07-29|2|False|5.716311134|('45.807', '7.488')|0|Valle d'Aosta
1266|#lpdla3|2015-12-02|2|False|5.5568651234|('47.722', '7.283')|0.5106|Grand Est
1267|#followmemadison|2015-05-20|2|False|5.4049863901|('47.640', '9.173')|0.4648|TG
1268|#snow|2015-12-27|2|False|5.2173647622|('46.560', '7.894')|0|BE
1269|#britondirection|2015-02-20|2|False|4.8464023819|('46.801', '7.141')|0.0772|FR
1270|#jacobonbuzz|2015-05-13|2|False|3.7656104483|('47.545', '9.294')|0.4588|TG
1271|#ericasanmiguel|2015-01-22|2|False|3.2779357568|('45.831', '8.807')|0.1139|Lombardia
1272|#jackandjackmtv|2015-05-05|2|False|3.0992435808|('47.545', '9.294')|0.568975|TG
1273|#choiceviner|2015-06-02|2|False|2.9498702842|('45.898', '6.646')|0|Auvergne-Rhône-Alpes
1274|#cestunepute|2015-02-21|2|False|2.40678197|('47.634', '6.854')|0.7518|Bourgogne Franche-Comté
1275|#teammengonimtv|2015-06-14|2|False|1.9397447968|('45.936', '8.769')|0|Lombardia
1276|#followmeskip|2015-03-08|2|False|1.4472881303|('45.892', '9.957')|0.7579|Lombardia
1277|#nocontrolproject|2015-05-17|2|False|1.4399448056|('46.813', '8.224')|0.4215|OW
1278|#shawnsfirstheadlines|2015-01-16|2|False|1.1464543772|('45.892', '9.958')|0.4005|Lombardia
